"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S001","","n","","n","749320","RU WE   ","50,965.00","1,952.0","150","2","51","115",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S004","","n","","n","749320","RU WE   ","72,856.00","2,790.4","150","3","53","106",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S006","","n","","n","749320","RU WE   ","28,499.00","1,091.5","150","1","45","149",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S007","","n","","n","749320","RU WE   ","7,248.00","277.6","150","0","48","48",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S008","","n","","n","749320","RU WE   ","5,367.00","205.6","150","0","35","117",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S009","","n","","n","749320","RU WE   ","2,458.00","94.1","150","0","16","58",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S010","","n","","n","749320","RU WE   ","8,597.00","329.3","150","0","57","47",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S011","","n","","n","749320","RU WE   ","13,041.00","499.5","150","0","86","141",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S012","","n","","n","749320","RU WE   ","4,867.00","186.4","150","0","32","67",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S013","","n","","n","749320","RU WE   ","12,216.00","467.9","150","0","81","67",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S016","","n","","n","749320","RU WE   ","20,203.00","773.8","150","0","134","103",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S018","","n","","n","749320","RU WE   ","31,377.00","1,201.7","150","1","65","27",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S019","","n","","n","749320","RU WE   ","19,820.00","759.1","150","0","132","20",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S020","","n","","n","749320","RU WE   ","27,862.00","1,067.1","150","1","41","112",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S021","","n","","n","749320","RU WE   ","9,254.00","354.4","150","0","61","104",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S022","","n","","n","749320","RU WE   ","3,243.00","124.2","150","0","21","93",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S023","","n","","n","749320","RU WE   ","17,261.00","661.1","150","0","115","11",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S024","","n","","n","749320","RU WE   ","925.00","35.4","150","0","6","25",""
