"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S040","90709737","y","TELSTRA NRL","n","",,"525.00","27.5","100","0","5","25",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S041","90709737","y","TELSTRA NRL","n","",,"2,041.00","106.9","100","0","20","41",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S042","90709737","y","TELSTRA NRL","n","",,"8,030.00","420.8","100","0","80","30",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S043","90709737","y","TELSTRA NRL","n","",,"1,750.00","91.7","100","0","17","50",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S044","90709737","y","TELSTRA NRL","n","",,"470.00","24.6","100","0","4","70",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S048","90709737","y","TELSTRA NRL","n","",,"6,506.00","340.9","100","0","65","6",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S050","90709737","y","TELSTRA NRL","n","",,"490.00","25.7","100","0","4","90",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S052","90709737","y","TELSTRA NRL","n","",,"809.00","42.4","100","0","8","9",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S053","90709737","y","TELSTRA NRL","n","",,"2,097.00","109.9","100","0","20","97",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S054","90709737","y","TELSTRA NRL","n","",,"3,601.00","188.7","100","0","36","1",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S056","90709737","y","TELSTRA NRL","n","",,"7,960.00","417.1","100","0","79","60",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S058","90709737","y","TELSTRA NRL","n","",,"580.00","30.4","100","0","5","80",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S062","90709737","y","TELSTRA NRL","n","",,"2,170.00","113.7","100","0","21","70",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S063","90709737","y","TELSTRA NRL","n","",,"2,028.00","106.3","100","0","20","28",""
